,Action.L,Action.R,Action.U,Action.D,Action.W,Action.C
"[[ 3.  3.  3.  3.  1.]
 [ 3.  3.  3.  3.  6.]
 [14.  3.  1.  1. 14.]
 [ 3.  1.  4.  4.  4.]
 [ 1.  4.  4.  4.  4.]]",0.0,0.0,0.0,-30.0,0.0,0.0
"[[ 3.  3.  1.  4. 14.]
 [ 3.  3.  6.  4.  4.]
 [ 1.  1.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [15.  4.  4.  4.  4.]]",0.0,0.0,-30.0,0.0,-0.6,0.0
"[[ 3.  3. 13.  3.  1.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  3.  3.  6.  4.]
 [ 3.  1.  1.  4.  4.]
 [ 1.  4. 15.  4.  4.]]",0.0,0.0,-30.0,0.0,0.0,0.0
"[[ 3.  3. 13.  3.  1.]
 [ 3.  3.  3.  3.  1.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  3.  3.  6.  4.]
 [ 3.  1. 12.  4.  4.]]",0.0,0.0,0.0,0.0,0.0,-30.0
"[[ 3.  3.  3.  3. 11.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  3.  3.  6.  4.]
 [ 3.  1.  1.  4.  4.]
 [12.  4.  4.  4.  4.]]",0.0,0.0,-30.0,0.0,-0.69,0.0
"[[ 3.  3. 13.  3.  1.]
 [ 3.  3.  3.  3.  6.]
 [ 3.  3.  1.  1.  4.]
 [ 3.  1.  4.  4.  4.]
 [ 1.  4. 15.  4.  4.]]",-1.5,0.0,0.0,-1.5,0.0,0.0
"[[ 3.  3. 13.  3.  6.]
 [ 3.  3.  1.  1.  4.]
 [ 3.  1.  4.  4.  4.]
 [ 1.  4.  4.  4.  4.]
 [ 4.  4. 15.  4.  4.]]",0.0,0.0,0.0,0.0,33.00770363350697,0.0
"[[13.  3.  3.  3.  1.]
 [ 3.  3.  3.  3.  6.]
 [ 3.  3.  1.  1.  4.]
 [ 3.  1.  4.  4.  4.]
 [ 1.  4.  4.  4. 15.]]",0.0,0.0,0.0,0.0,0.0,-0.6
"[[ 3.  3.  1.  4.  4.]
 [ 3.  3.  6.  4.  4.]
 [11.  1.  4.  4. 15.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]]",-1.5,-30.0,3.0,0.0,0.0,0.0
"[[ 3.  3.  3.  3.  1.]
 [ 3.  3.  3.  1.  4.]
 [13.  3.  3.  6. 15.]
 [ 3.  1.  1.  4.  4.]
 [ 1.  4.  4.  4.  4.]]",0.0,15.0,0.0,-1.5,0.0,0.0
"[[ 3.  3.  3.  1.  4.]
 [ 3.  3.  3.  6.  4.]
 [13.  1.  1.  4. 15.]
 [ 1.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]]",0.0,-29.19,0.0,0.0,0.0,0.0
"[[ 3.  3.  3.  3.  1.]
 [ 3.  3.  3.  3.  6.]
 [13.  3.  1.  1. 15.]
 [ 3.  1.  4.  4.  4.]
 [ 1.  4.  4.  4.  4.]]",0.0,0.0,-30.0,0.0,0.0,0.0
"[[ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  1.]
 [13.  3.  3.  3. 17.]
 [ 3.  3.  1.  1.  4.]
 [ 3.  1.  4.  4.  4.]]",0.0,0.0,3.0,0.0,0.0,0.0
"[[ 3.  3.  3.  1.  4.]
 [ 3.  3.  6.  4.  4.]
 [13.  3.  1.  4. 15.]
 [ 1.  1.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]]",-1.5,0.0,0.0,0.0,0.0,0.0
"[[ 3.  3.  3.  3.  1.]
 [ 3.  3.  3.  6.  4.]
 [13.  3.  3.  1. 15.]
 [ 3.  1.  1.  4.  4.]
 [ 1.  4.  4.  4.  4.]]",-30.0,0.0,3.0,0.0,0.0,0.0
"[[ 3.  3.  3.  3.  1.]
 [ 3.  3.  3.  3.  1.]
 [13.  3.  3.  6. 15.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  1.  1.  4.  4.]]",-30.0,0.0,0.0,0.0,0.0,0.0
"[[ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [13.  3.  3.  3. 17.]
 [ 3.  3.  3.  3.  1.]
 [ 3.  3.  1.  1.  4.]]",0.0,0.0,0.0,-30.0,0.0,0.0
"[[ 3.  3.  6.  4.  4.]
 [ 3.  3.  1.  4.  4.]
 [11.  1.  4.  4. 15.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]]",-0.69,0.0,0.0,-30.0,0.0,0.0
"[[ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  6.]
 [13.  3.  3.  3. 12.]
 [ 3.  3.  1.  1.  4.]
 [ 3.  1.  4.  4.  4.]]",0.0,0.0,0.0,0.0,0.0,3.0
"[[13.  3.  3.  1.  4.]
 [ 3.  3.  6.  4.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 1.  1.  4.  4.  4.]
 [ 4.  4.  4.  4. 15.]]",0.0,0.0,0.0,0.0,0.0,-0.6
"[[ 3.  3. 13.  1.  4.]
 [ 3.  3.  6.  4.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 1.  1.  4.  4.  4.]
 [ 4.  4. 15.  4.  4.]]",-1.5,-24.38575139069494,0.0,0.0,0.0,0.0
"[[ 3.  3. 13.  3.  1.]
 [ 3.  3.  3.  6.  4.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  1.  1.  4.  4.]
 [ 1.  4. 15.  4.  4.]]",0.0,3.0,0.0,-1.5,0.0,0.0
"[[ 3.  3. 13.  6.  4.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  1.  1.  4.  4.]
 [ 1.  4.  4.  4.  4.]
 [ 4.  4. 15.  4.  4.]]",0.0,0.0,0.0,0.0,0.0,-30.0
"[[ 3.  3.  3.  6. 14.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  1.  1.  4.  4.]
 [ 1.  4.  4.  4.  4.]
 [15.  4.  4.  4.  4.]]",0.0,-30.0,0.0,0.0,0.0,0.0
"[[ 3.  3.  1.  4. 14.]
 [ 3.  6.  4.  4.  4.]
 [ 3.  1.  4.  4.  4.]
 [ 1.  4.  4.  4.  4.]
 [15.  4.  4.  4.  4.]]",-30.0,-30.0,3.3151856943620803,0.0,0.0,0.0
"[[ 3.  3.  3.  3. 11.]
 [ 3.  3.  3.  6.  4.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  1.  1.  4.  4.]
 [12.  4.  4.  4.  4.]]",0.0,0.0,-30.0,-30.0,0.0,0.0
"[[ 3.  3.  6.  4. 14.]
 [ 3.  3.  1.  4.  4.]
 [ 1.  1.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [15.  4.  4.  4.  4.]]",-30.0,0.0,0.0,0.0,0.0,0.0
"[[ 3.  3.  3.  1. 14.]
 [ 3.  3.  3.  6.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 3.  3.  1.  4.  4.]
 [12.  1.  4.  4.  4.]]",-51.0,-30.0,-51.0,0.0,-0.6,0.0
"[[ 3.  3.  3.  1.  4.]
 [ 3.  3.  3.  6.  4.]
 [14.  3.  1.  4. 14.]
 [ 3.  3.  1.  4.  4.]
 [ 1.  1.  4.  4.  4.]]",0.0,0.0,-30.0,0.0,-30.0,0.0
"[[ 3.  3.  3.  6. 14.]
 [ 3.  3.  1.  4.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 1.  1.  4.  4.  4.]
 [15.  4.  4.  4.  4.]]",0.0,0.0,-30.0,-65.69999999999999,-0.6,-30.0
"[[ 3.  3. 13.  1.  4.]
 [ 3.  3.  3.  6.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 1.  1. 15.  4.  4.]]",-29.19,0.0,28.76831639168935,0.0,66.96462467415431,-51.0
"[[ 3.  3.  3.  3. 11.]
 [ 3.  3.  3.  3.  6.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  3.  3.  1.  4.]
 [14.  1.  1.  4.  4.]]",-51.0,-30.405,-30.0,0.0,3.0,0.0
"[[13.  3.  3.  1.  4.]
 [ 3.  3.  3.  6.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 1.  1.  4.  4. 15.]]",-1.5,275.66224018349976,89.69296274645735,-2.55,11.557361518135345,12.184657223785411
"[[13.  3.  3.  6.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 1.  1.  4.  4.  4.]
 [ 4.  4.  4.  4. 15.]]",-1.5,97.1363704316966,0.0,0.0,-0.6,-0.6
"[[ 3.  3.  3.  6.  4.]
 [ 3.  3.  1.  4.  4.]
 [13.  3.  1.  4. 15.]
 [ 1.  1.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]]",-1.5,0.0,0.0,0.0,0.0,0.0
"[[ 3.  3.  3.  3.  6.]
 [ 3.  3.  3.  1.  4.]
 [13.  3.  3.  1. 15.]
 [ 3.  1.  1.  4.  4.]
 [ 1.  4.  4.  4.  4.]]",0.0,0.0,0.0,0.0,-30.0,0.0
"[[ 3.  3.  3.  3. 17.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  1.  1.  4.  4.]
 [11.  4.  4.  4.  4.]]",0.0,47.50730586377716,0.0,0.0,0.0,0.0
"[[ 3.  3.  3.  3. 12.]
 [ 3.  3.  3.  3.  6.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  3.  3.  1.  4.]
 [13.  1.  1.  4.  4.]]",-16.364335520505094,47.50730586377716,50.50246103516631,0.0,-30.0,-0.6
"[[ 3.  3.  3.  1.  4.]
 [ 3.  3.  3.  6.  4.]
 [13.  3.  1.  4. 15.]
 [ 3.  3.  1.  4.  4.]
 [ 1.  1.  4.  4.  4.]]",-2.55,0.0,0.0,0.0,-0.3019895898944904,98.90371009154224
"[[ 3.  3.  3.  3.  1.]
 [ 3.  3.  3.  3.  6.]
 [13.  3.  3.  1. 15.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  1.  1.  4.  4.]]",-30.0,0.0,82.18758003623003,0.0,0.0,0.0
"[[ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [13.  3.  3.  3. 12.]
 [ 3.  3.  3.  3.  1.]
 [ 3.  3.  1.  1.  4.]]",0.0,0.0,0.0,0.0,-30.0,0.0
"[[ 3.  3.  3.  1. 15.]
 [ 3.  3.  3.  6.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 3.  3.  1.  4.  4.]
 [11.  1.  4.  4.  4.]]",-16.364335520505094,8.383579873250799,104.58199549152636,-43.666334864353566,-30.0,0.0
"[[ 3.  3. 14.  1.  4.]
 [ 3.  3.  3.  6.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 1.  1. 14.  4.  4.]]",-30.0,0.0,-1.3005821901893042,-30.0,-30.0,-11.592929654259724
"[[ 3.  3. 14.  6.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 1.  1.  4.  4.  4.]
 [ 4.  4. 14.  4.  4.]]",-30.0,-30.4544667,0.0,0.0,0.0,-4.911454059307222
"[[ 3.  3. 14.  3.  1.]
 [ 3.  3.  3.  3.  6.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  1. 11.  4.  4.]]",0.0,-30.4544667,0.0,-30.0,0.0,0.0
"[[ 3.  3.  3.  6. 15.]
 [ 3.  3.  1.  4.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 1.  1.  4.  4.  4.]
 [14.  4.  4.  4.  4.]]",0.0,0.0,27.16172272461641,0.0,-30.0,0.0
"[[14.  3.  3.  1.  4.]
 [ 3.  3.  3.  6.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 1.  1.  4.  4. 14.]]",0.0,0.0,0.0,0.0,0.0,-30.0
"[[13.  3.  3.  3.  6.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  1.  1.  4.  4.]
 [ 1.  4.  4.  4. 15.]]",0.0,3.0,0.0,0.0,0.0,0.0
"[[ 3.  3. 13.  6.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 1.  1.  4.  4.  4.]
 [ 4.  4. 15.  4.  4.]]",-2.55,-21.399539398331584,0.0,0.0,0.0,0.0
"[[ 3.  3. 13.  3.  6.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  1.  1.  4.  4.]
 [ 1.  4. 15.  4.  4.]]",0.0,3.0,-30.0,0.0,0.0,0.0
"[[ 3.  3. 13.  3.  1.]
 [ 3.  3.  3.  3.  6.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  1. 12.  4.  4.]]",0.0,11.791159248284313,0.0,3.0,0.0,0.0
"[[13.  3.  3.  3.  1.]
 [ 3.  3.  3.  3.  6.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  1.  1.  4. 15.]]",-1.7399999999999998,0.0,0.0,0.0,0.0,0.0
"[[13.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  1.]
 [ 3.  3.  3.  3.  1.]
 [ 3.  3.  1.  1. 15.]]",0.0,3.0,0.0,0.0,0.0,-30.0
"[[ 3.  3. 13.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  1.]
 [ 3.  3.  3.  3.  1.]
 [ 3.  3. 12.  1.  4.]]",0.0,0.0,0.0,0.0,0.0,-30.0
"[[13.  3.  3.  1.  4.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 1.  1.  4.  4. 15.]]",0.0,0.0,0.0,0.0,0.0,-0.6
"[[ 3.  3. 13.  1.  4.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 1.  1. 15.  4.  4.]]",0.0,-25.738118745870565,0.0,0.0,0.0,0.0
"[[ 3.  3.  3.  3. 17.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 3.  3.  1.  4.  4.]
 [13.  1.  4.  4.  4.]]",0.0,0.0,43.55694808118327,38.34267667062088,0.0,114.5091103844501
"[[ 3.  3. 13.  6.  4.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 3.  1.  4.  4.  4.]
 [ 1.  4. 15.  4.  4.]]",0.0,0.0,0.0,0.0,5.70526594070464,0.0
"[[ 3.  3.  3.  1.  4.]
 [ 3.  3.  1.  4.  4.]
 [13.  6.  4.  4. 15.]
 [ 3.  1.  4.  4.  4.]
 [ 1.  4.  4.  4.  4.]]",203.06357592848343,0.0,0.0,0.0,-30.0,21.21641683696189
"[[ 3.  3. 13.  3.  3.]
 [ 3.  3.  3.  3.  1.]
 [ 3.  3.  3.  3.  1.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  3. 12.  4.  4.]]",0.0,0.0,0.0,74.7130986255157,0.0,0.0
"[[ 3.  3. 13.  3.  6.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 3.  1. 15.  4.  4.]]",0.0,0.0,26.470755448474826,-1.5,131.976462213858,0.0
"[[ 3.  6. 14.  4.  4.]
 [ 1.  4.  4.  4.  4.]
 [ 1.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4. 15.  4.  4.]]",22.1063148045607,0.0,-0.7569397060837701,0.0,74.08907468204404,0.0
"[[ 3.  1. 14.  4.  4.]
 [ 3.  6.  4.  4.  4.]
 [ 1.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4. 15.  4.  4.]]",21.14851204728696,0.0,0.0,0.0,0.0,0.0
"[[ 3.  3. 11.  4.  4.]
 [ 3.  1.  4.  4.  4.]
 [ 1.  4.  4.  4.  4.]
 [ 1.  4.  4.  4.  4.]
 [ 4.  4. 15.  4.  4.]]",0.0,0.0,0.0,0.0,73.51535690277076,18.748257611855927
"[[ 3.  3.  3.  1. 15.]
 [ 3.  3.  1.  4.  4.]
 [ 3.  6.  4.  4.  4.]
 [ 3.  1.  4.  4.  4.]
 [11.  4.  4.  4.  4.]]",36.88371776945014,0.0,0.0,0.0,0.0,0.0
"[[ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  1.]
 [13.  3.  3.  6. 15.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  3.  1.  4.  4.]]",-2.509492651181344,90.2407743973301,0.0,0.0,-30.0,0.0
"[[ 3.  3. 14.  6.  4.]
 [ 3.  3.  3.  1.  4.]
 [ 3.  3.  1.  4.  4.]
 [ 3.  1.  4.  4.  4.]
 [ 3.  1. 14.  4.  4.]]",-30.0,0.0,0.0,0.0,0.0,0.0
"[[13.  1.  4.  4.  4.]
 [ 1.  4.  4.  4.  4.]
 [ 6.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4. 15.]]",0.0,-14.639469149684867,0.0,0.0,0.0,0.0
"[[13.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  1.]
 [ 3.  3.  3.  3.  1.]
 [ 3.  3.  3.  6.  4.]
 [ 3.  3.  1.  4. 15.]]",5.327015965918366,0.0,0.0,136.89087855294002,0.0,-5.006713201177604
"[[ 3.  3.  3.  3. 14.]
 [ 3.  3.  3.  3.  1.]
 [ 3.  3.  3.  6.  4.]
 [ 3.  3.  3.  1.  4.]
 [13.  3.  1.  4.  4.]]",38.82086328569398,0.0,0.0,0.0,0.0,0.0
"[[ 3.  3. 13.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  6.]
 [ 3.  3. 14.  1.  4.]]",-4.510793043122306,0.0,66.2197886419429,0.0,0.0,0.0
"[[ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  1.  6.]
 [13.  3.  1.  4. 15.]
 [ 3.  1.  4.  4.  4.]
 [ 1.  4.  4.  4.  4.]]",14.21988187638725,65.06629929509288,0.0,-1.5,0.0,0.0
"[[ 3.  3.  3.  1.  6.]
 [ 3.  3.  1.  4.  4.]
 [13.  1.  4.  4. 15.]
 [ 1.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]]",-0.69,0.0,0.0,0.0,0.0,0.0
"[[ 3.  3.  3.  1.  4.]
 [ 3.  1.  1.  4.  4.]
 [11.  4.  4.  4. 15.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]]",63.22900673476821,0.0,0.0,0.0,34.89081288997456,0.0
"[[ 3.  3. 13.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  1.]
 [ 3.  3.  3.  6.  4.]
 [ 3.  3. 12.  4.  4.]]",27.76366708522124,0.0,0.0,120.88368850130144,0.0,0.0
"[[13.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  1.]
 [ 3.  3.  6.  1.  4.]
 [ 3.  1.  4.  4. 15.]]",-0.69,0.0,0.0,0.0,0.0,-0.6
"[[ 3.  3. 13.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  1.]
 [ 3.  3.  6.  1.  4.]
 [ 3.  1. 15.  4.  4.]]",0.0,0.0,0.0,0.0,-0.6,0.0
"[[ 3.  3. 14.  6.  1.]
 [ 3.  3.  1.  4.  4.]
 [ 1.  1.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4. 14.  4.  4.]]",-42.79073856861868,-39.15951888294124,0.0,0.0,0.0,0.0
"[[ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [13.  3.  3.  3. 14.]
 [ 3.  3.  3.  1.  6.]
 [ 3.  1.  1.  4.  4.]]",4.7656256434047375,0.0,17.38992824299642,0.0,0.0,0.0
"[[ 3.  3.  3.  1. 11.]
 [ 3.  6.  1.  4.  4.]
 [ 1.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [15.  4.  4.  4.  4.]]",38.284710988348415,0.0,0.0,0.0,0.0,0.0
"[[13.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  1.]
 [ 3.  3.  1.  1.  4.]
 [ 1.  6.  4.  4.  4.]
 [ 4.  4.  4.  4. 15.]]",67.39669159710162,0.0,0.0,0.0,0.0,0.0
"[[ 3.  3.  3.  3. 13.]
 [ 3.  3.  3.  1.  6.]
 [ 3.  1.  1.  4.  4.]
 [ 1.  4.  4.  4.  4.]
 [15.  4.  4.  4.  4.]]",0.0,0.0,0.0,0.0,-0.4242868755475251,0.0
"[[13.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  1.]
 [ 3.  1.  6.  1.  4.]
 [ 1.  4.  4.  4. 15.]]",0.0,0.0,-1.5,0.0,0.0,0.0
"[[13.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  1.]
 [ 3.  1.  6.  1. 15.]]",-29.350570678075314,0.0,0.0,0.0,0.0,0.0
"[[ 3.  3. 14.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  1.  6.]
 [ 3.  1.  1.  4.  4.]
 [ 1.  4. 14.  4.  4.]]",0.0,0.0,0.0,0.0,-30.0,0.0
"[[14.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  1.  6.  1.]
 [ 1.  1.  4.  4. 14.]]",-30.0,0.0,0.0,0.0,0.0,0.0
"[[14.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  1.  6.]
 [ 3.  1.  1.  4.  4.]
 [ 1.  4.  4.  4. 14.]]",0.0,0.0,0.0,0.0,-1.45364835043831,0.0
"[[14.  3.  3.  3.  3.]
 [ 3.  3.  1.  6.  1.]
 [ 1.  1.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4. 14.]]",0.0,0.0,0.0,0.0,0.0,-30.0
"[[ 3.  3.  3.  3.  1.]
 [ 3.  1.  1.  6.  4.]
 [11.  4.  4.  4. 15.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]]",29.23546637607324,0.0,0.0,0.0,0.0,0.0
"[[ 3.  3. 11.  1.  4.]
 [ 1.  6.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4. 15.  4.  4.]]",0.0,0.0,0.0,75.68865104035753,0.0,0.0
"[[ 3.  3. 13.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  1.]
 [ 3.  1. 12.  1.  4.]]",96.2705243696442,0.0,0.0,0.0,0.0,0.0
"[[ 3.  3. 14.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  1.  6.  1.]
 [ 1.  1. 14.  4.  4.]]",-30.0,-30.0,0.0,0.0,0.0,0.0
"[[ 3.  3. 14.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  1.  6.]
 [ 1.  1.  1.  4.  4.]
 [ 4.  4. 14.  4.  4.]]",0.0,0.0,0.0,-30.0,0.0,0.0
"[[13.  1.  1.  1.  4.]
 [ 1.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4. 15.]]",-1.5,0.0,0.0,0.0,0.0,0.0
"[[13.  3.  1.  1.  1.]
 [ 1.  1.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4. 15.]]",0.0,0.0,0.0,0.0,0.0,-30.0
"[[ 3.  3. 11.  1.  1.]
 [ 1.  1.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4. 15.  4.  4.]]",0.0,0.0,86.6194452420343,0.0,0.0,0.0
"[[ 3.  3. 11.  1.  1.]
 [ 6.  1.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4. 15.  4.  4.]]",0.0,0.0,85.03662199120863,0.0,0.0,0.0
"[[ 3.  3. 13.  3.  3.]
 [ 3.  1.  6.  1.  1.]
 [ 1.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4. 15.  4.  4.]]",94.72313492119348,0.0,0.0,0.0,0.0,-0.6
"[[ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [13.  3.  3.  3. 12.]
 [ 3.  3.  6.  1.  4.]
 [ 1.  1.  4.  4.  4.]]",31.629155922685417,0.0,0.0,0.0,0.0,0.0
"[[ 3.  6. 13.  3.  3.]
 [ 1.  4.  1.  1.  1.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4. 15.  4.  4.]]",0.0,0.0,49.85122373147967,0.0,0.0,0.0
"[[ 3.  3. 13.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  6.  3.  3.  3.]
 [ 1.  4.  1.  1.  1.]
 [ 4.  4. 15.  4.  4.]]",0.0,-1.5,0.0,0.0,0.0,0.0
"[[ 3.  3. 13.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 6.  3.  3.  3.  3.]
 [ 4.  1.  1.  1.  1.]
 [ 4.  4. 15.  4.  4.]]",0.0,0.0,-30.0,0.0,0.0,0.0
"[[ 3.  3. 13.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 6.  3.  3.  3.  3.]
 [ 4.  1. 12.  1.  1.]]",0.0,0.0,86.49421618147565,0.0,0.0,0.0
"[[10.  0.  3.  3.  3.]
 [ 0.  0.  3.  3.  3.]
 [ 0.  0.  3.  1.  3.]
 [ 0.  0.  1.  4.  6.]
 [ 0.  0.  4.  4. 15.]]",-65.69999999999999,0.0,24.83242959062944,-3.583323182443685,-30.0,0.0
"[[13.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 6.  1.  1.  1.  1.]
 [ 4.  4.  4.  4. 15.]]",0.0,0.0,0.0,0.0,-30.0,-0.39021
"[[ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [13.  3.  3.  3. 14.]
 [ 6.  1.  1.  1.  1.]
 [ 4.  4.  4.  4.  4.]]",0.0,0.0,0.0,0.0,-43.77,0.0
"[[ 4.  1. 16.  1.  1.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4. 15.  4.  4.]]",0.0,111.32376355483812,0.0,0.0,0.0,0.0
"[[ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [14.  3.  3.  3. 13.]
 [ 1.  1.  1.  1.  6.]
 [ 4.  4.  4.  4.  4.]]",0.0,0.0,103.34794569592653,0.0,0.0,0.0
